"Pressure","VMAG","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.016719,0.10972,-0.014051,0.10881,0,1,0.077,0.077,0.5,0
-0.016753,0.11077,-0.014368,0.10983,0,1,0.078,0.078,0.5,0
-0.016785,0.11177,-0.014703,0.11079,0,1,0.079,0.079,0.5,0
-0.016818,0.11276,-0.015041,0.11174,0,1,0.08,0.08,0.5,0
-0.01685,0.11375,-0.01538,0.1127,0,1,0.081,0.081,0.5,0
-0.016883,0.11473,-0.015718,0.11365,0,1,0.082,0.082,0.5,0
-0.016915,0.11572,-0.016056,0.1146,0,1,0.083,0.083,0.5,0
-0.016947,0.11671,-0.016394,0.11555,0,1,0.084,0.084,0.5,0
-0.01698,0.1177,-0.016732,0.1165,0,1,0.085,0.085,0.5,0
-0.017012,0.11868,-0.017072,0.11744,0,1,0.086,0.086,0.5,0
-0.017044,0.1196,-0.01743,0.11832,0,1,0.087,0.087,0.5,0
-0.017075,0.12052,-0.017788,0.1192,0,1,0.088,0.088,0.5,0
-0.017107,0.12144,-0.018146,0.12007,0,1,0.089,0.089,0.5,0
-0.017138,0.12237,-0.018504,0.12095,0,1,0.09,0.09,0.5,0
-0.017169,0.12329,-0.018862,0.12183,0,1,0.091,0.091,0.5,0
-0.017201,0.12421,-0.01922,0.12271,0,1,0.092,0.092,0.5,0
-0.017232,0.12513,-0.019578,0.12359,0,1,0.093,0.093,0.5,0
-0.017264,0.12604,-0.01994,0.12445,0,1,0.094,0.094,0.5,0
-0.017294,0.1269,-0.020316,0.12525,0,1,0.095,0.095,0.5,0
-0.017325,0.12775,-0.020692,0.12606,0,1,0.096,0.096,0.5,0
-0.017356,0.12861,-0.021068,0.12687,0,1,0.097,0.097,0.5,0
-0.017386,0.12947,-0.021444,0.12768,0,1,0.098,0.098,0.5,0
-0.017417,0.13033,-0.02182,0.12849,0,1,0.099,0.099,0.5,0
-0.017448,0.13119,-0.022196,0.12929,0,1,0.1,0.1,0.5,0
-0.017479,0.13205,-0.022572,0.1301,0,1,0.101,0.101,0.5,0
-0.017509,0.13288,-0.022955,0.13088,0,1,0.102,0.102,0.5,0
-0.017539,0.13368,-0.023347,0.13162,0,1,0.103,0.103,0.5,0
-0.01757,0.13448,-0.02374,0.13236,0,1,0.104,0.104,0.5,0
-0.0176,0.13528,-0.024132,0.1331,0,1,0.105,0.105,0.5,0
-0.01763,0.13608,-0.024524,0.13384,0,1,0.106,0.106,0.5,0
-0.01766,0.13688,-0.024916,0.13459,0,1,0.107,0.107,0.5,0
-0.017691,0.13768,-0.025308,0.13533,0,1,0.108,0.108,0.5,0
-0.017721,0.13848,-0.025701,0.13607,0,1,0.109,0.109,0.5,0
-0.017751,0.13924,-0.026102,0.13677,0,1,0.11,0.11,0.5,0
-0.017781,0.13999,-0.026509,0.13745,0,1,0.111,0.111,0.5,0
-0.017811,0.14073,-0.026916,0.13812,0,1,0.112,0.112,0.5,0
-0.017841,0.14147,-0.027323,0.1388,0,1,0.113,0.113,0.5,0
-0.017871,0.14222,-0.027729,0.13948,0,1,0.114,0.114,0.5,0
-0.017901,0.14296,-0.028136,0.14016,0,1,0.115,0.115,0.5,0
-0.017931,0.1437,-0.028543,0.14083,0,1,0.116,0.116,0.5,0
-0.017961,0.14445,-0.02895,0.14151,0,1,0.117,0.117,0.5,0
-0.01799,0.14515,-0.029367,0.14214,0,1,0.118,0.118,0.5,0
-0.01802,0.14584,-0.029787,0.14276,0,1,0.119,0.119,0.5,0
-0.01805,0.14653,-0.030207,0.14337,0,1,0.12,0.12,0.5,0
-0.01808,0.14722,-0.030627,0.14399,0,1,0.121,0.121,0.5,0
-0.01811,0.14791,-0.031047,0.1446,0,1,0.122,0.122,0.5,0
-0.01814,0.1486,-0.031467,0.14522,0,1,0.123,0.123,0.5,0
-0.01817,0.14929,-0.031887,0.14584,0,1,0.124,0.124,0.5,0
-0.0182,0.14998,-0.032307,0.14645,0,1,0.125,0.125,0.5,0
-0.01823,0.15062,-0.032738,0.14701,0,1,0.126,0.126,0.5,0
-0.01826,0.15126,-0.03317,0.14757,0,1,0.127,0.127,0.5,0
-0.01829,0.1519,-0.033601,0.14813,0,1,0.128,0.128,0.5,0
-0.01832,0.15254,-0.034033,0.14869,0,1,0.129,0.129,0.5,0
-0.01835,0.15318,-0.034464,0.14924,0,1,0.13,0.13,0.5,0
-0.01838,0.15382,-0.034896,0.1498,0,1,0.131,0.131,0.5,0
-0.01841,0.15446,-0.035328,0.15036,0,1,0.132,0.132,0.5,0
-0.01844,0.15509,-0.035761,0.15091,0,1,0.133,0.133,0.5,0
-0.01847,0.15569,-0.036203,0.15141,0,1,0.134,0.134,0.5,0
-0.018501,0.15628,-0.036645,0.15191,0,1,0.135,0.135,0.5,0
-0.018531,0.15687,-0.037087,0.15242,0,1,0.136,0.136,0.5,0
-0.018561,0.15747,-0.037529,0.15292,0,1,0.137,0.137,0.5,0
-0.018592,0.15806,-0.03797,0.15342,0,1,0.138,0.138,0.5,0
-0.018622,0.15865,-0.038412,0.15393,0,1,0.139,0.139,0.5,0
-0.018652,0.15925,-0.038854,0.15443,0,1,0.14,0.14,0.5,0
-0.018683,0.15982,-0.039299,0.15491,0,1,0.141,0.141,0.5,0
-0.018714,0.16037,-0.03975,0.15536,0,1,0.142,0.142,0.5,0
-0.018745,0.16092,-0.040201,0.15581,0,1,0.143,0.143,0.5,0
-0.018775,0.16147,-0.040652,0.15626,0,1,0.144,0.144,0.5,0
-0.018806,0.16202,-0.041103,0.15671,0,1,0.145,0.145,0.5,0
-0.018837,0.16257,-0.041554,0.15716,0,1,0.146,0.146,0.5,0
-0.018868,0.16312,-0.042005,0.15761,0,1,0.147,0.147,0.5,0
-0.018899,0.16367,-0.042456,0.15806,0,1,0.148,0.148,0.5,0
-0.01893,0.1642,-0.042911,0.15848,0,1,0.149,0.149,0.5,0
-0.018961,0.1647,-0.04337,0.15888,0,1,0.15,0.15,0.5,0
-0.018993,0.16521,-0.043829,0.15928,0,1,0.151,0.151,0.5,0
-0.019024,0.16572,-0.044287,0.15968,0,1,0.152,0.152,0.5,0
-0.019056,0.16623,-0.044746,0.16008,0,1,0.153,0.153,0.5,0
-0.019087,0.16674,-0.045205,0.16048,0,1,0.154,0.154,0.5,0
-0.019119,0.16724,-0.045664,0.16088,0,1,0.155,0.155,0.5,0
-0.01915,0.16775,-0.046123,0.16128,0,1,0.156,0.156,0.5,0
-0.019182,0.16823,-0.046586,0.16164,0,1,0.157,0.157,0.5,0
-0.019214,0.1687,-0.047052,0.16199,0,1,0.158,0.158,0.5,0
-0.019247,0.16917,-0.047518,0.16235,0,1,0.159,0.159,0.5,0
-0.019279,0.16964,-0.047983,0.1627,0,1,0.16,0.16,0.5,0
-0.019311,0.17011,-0.048449,0.16305,0,1,0.161,0.161,0.5,0
-0.019343,0.17058,-0.048914,0.1634,0,1,0.162,0.162,0.5,0
-0.019376,0.17105,-0.04938,0.16375,0,1,0.163,0.163,0.5,0
-0.019408,0.17151,-0.049846,0.1641,0,1,0.164,0.164,0.5,0
-0.019441,0.17195,-0.050317,0.16441,0,1,0.165,0.165,0.5,0
-0.019474,0.17238,-0.050788,0.16472,0,1,0.166,0.166,0.5,0
-0.019507,0.17282,-0.051259,0.16503,0,1,0.167,0.167,0.5,0
-0.01954,0.17325,-0.051731,0.16533,0,1,0.168,0.168,0.5,0
-0.019573,0.17368,-0.052202,0.16564,0,1,0.169,0.169,0.5,0
-0.019606,0.17412,-0.052674,0.16594,0,1,0.17,0.17,0.5,0
-0.019639,0.17455,-0.053145,0.16625,0,1,0.171,0.171,0.5,0
-0.019673,0.17498,-0.053617,0.16655,0,1,0.172,0.172,0.5,0
-0.019707,0.17538,-0.054093,0.16681,0,1,0.173,0.173,0.5,0
-0.019741,0.17578,-0.05457,0.16708,0,1,0.174,0.174,0.5,0
-0.019775,0.17617,-0.055046,0.16734,0,1,0.175,0.175,0.5,0
-0.019809,0.17657,-0.055522,0.1676,0,1,0.176,0.176,0.5,0
-0.019843,0.17697,-0.055998,0.16787,0,1,0.177,0.177,0.5,0
-0.019877,0.17737,-0.056475,0.16813,0,1,0.178,0.178,0.5,0
-0.019911,0.17777,-0.056951,0.16839,0,1,0.179,0.179,0.5,0
-0.019946,0.17816,-0.057429,0.16864,0,1,0.18,0.18,0.5,0
-0.019981,0.17853,-0.057909,0.16886,0,1,0.181,0.181,0.5,0
-0.020016,0.1789,-0.058389,0.16908,0,1,0.182,0.182,0.5,0
-0.020051,0.17926,-0.05887,0.16931,0,1,0.183,0.183,0.5,0
-0.020087,0.17963,-0.05935,0.16953,0,1,0.184,0.184,0.5,0
-0.020122,0.18,-0.05983,0.16975,0,1,0.185,0.185,0.5,0
-0.020157,0.18037,-0.060311,0.16997,0,1,0.186,0.186,0.5,0
-0.020192,0.18073,-0.060791,0.17019,0,1,0.187,0.187,0.5,0
-0.020228,0.18109,-0.061273,0.17039,0,1,0.188,0.188,0.5,0
-0.020264,0.18142,-0.061756,0.17058,0,1,0.189,0.189,0.5,0
-0.0203,0.18176,-0.06224,0.17076,0,1,0.19,0.19,0.5,0
-0.020337,0.1821,-0.062724,0.17094,0,1,0.191,0.191,0.5,0
-0.020373,0.18244,-0.063207,0.17112,0,1,0.192,0.192,0.5,0
-0.020409,0.18278,-0.063691,0.1713,0,1,0.193,0.193,0.5,0
-0.020446,0.18311,-0.064175,0.17149,0,1,0.194,0.194,0.5,0
-0.020482,0.18345,-0.064658,0.17167,0,1,0.195,0.195,0.5,0
-0.020519,0.18377,-0.065144,0.17183,0,1,0.196,0.196,0.5,0
-0.020557,0.18408,-0.06563,0.17197,0,1,0.197,0.197,0.5,0
-0.020594,0.18439,-0.066116,0.17211,0,1,0.198,0.198,0.5,0
-0.020632,0.1847,-0.066602,0.17226,0,1,0.199,0.199,0.5,0
-0.020669,0.18501,-0.067089,0.1724,0,1,0.2,0.2,0.5,0
-0.020707,0.18532,-0.067575,0.17255,0,1,0.201,0.201,0.5,0
-0.020745,0.18563,-0.068061,0.17269,0,1,0.202,0.202,0.5,0
-0.020782,0.18594,-0.068547,0.17284,0,1,0.203,0.203,0.5,0
-0.020821,0.18623,-0.069035,0.17295,0,1,0.204,0.204,0.5,0
-0.02086,0.18652,-0.069523,0.17306,0,1,0.205,0.205,0.5,0
-0.020898,0.1868,-0.070011,0.17317,0,1,0.206,0.206,0.5,0
-0.020937,0.18708,-0.0705,0.17328,0,1,0.207,0.207,0.5,0
-0.020976,0.18737,-0.070988,0.17338,0,1,0.208,0.208,0.5,0
-0.021015,0.18765,-0.071476,0.17349,0,1,0.209,0.209,0.5,0
-0.021054,0.18794,-0.071964,0.1736,0,1,0.21,0.21,0.5,0
-0.021092,0.18822,-0.072452,0.17371,0,1,0.211,0.211,0.5,0
-0.021133,0.18848,-0.072942,0.17378,0,1,0.212,0.212,0.5,0
-0.021173,0.18874,-0.073432,0.17386,0,1,0.213,0.213,0.5,0
-0.021213,0.189,-0.073921,0.17393,0,1,0.214,0.214,0.5,0
-0.021253,0.18926,-0.074411,0.174,0,1,0.215,0.215,0.5,0
-0.021293,0.18953,-0.0749,0.17408,0,1,0.216,0.216,0.5,0
-0.021333,0.18979,-0.07539,0.17415,0,1,0.217,0.217,0.5,0
-0.021373,0.19005,-0.075879,0.17423,0,1,0.218,0.218,0.5,0
-0.021414,0.1903,-0.076369,0.17429,0,1,0.219,0.219,0.5,0
-0.021455,0.19054,-0.07686,0.17433,0,1,0.22,0.22,0.5,0
-0.021496,0.19078,-0.07735,0.17438,0,1,0.221,0.221,0.5,0
-0.021538,0.19102,-0.077841,0.17442,0,1,0.222,0.222,0.5,0
-0.021579,0.19125,-0.078331,0.17446,0,1,0.223,0.223,0.5,0
-0.021621,0.19149,-0.078821,0.1745,0,1,0.224,0.224,0.5,0
-0.021662,0.19173,-0.079312,0.17454,0,1,0.225,0.225,0.5,0
-0.021704,0.19197,-0.079802,0.17458,0,1,0.226,0.226,0.5,0
-0.021746,0.1922,-0.080293,0.17461,0,1,0.227,0.227,0.5,0
-0.021788,0.19241,-0.080784,0.17462,0,1,0.228,0.228,0.5,0
-0.021831,0.19263,-0.081275,0.17463,0,1,0.229,0.229,0.5,0
-0.021874,0.19285,-0.081766,0.17464,0,1,0.23,0.23,0.5,0
-0.021917,0.19307,-0.082256,0.17465,0,1,0.231,0.231,0.5,0
-0.021959,0.19328,-0.082747,0.17466,0,1,0.232,0.232,0.5,0
-0.022002,0.1935,-0.083238,0.17466,0,1,0.233,0.233,0.5,0
-0.022045,0.19372,-0.083729,0.17467,0,1,0.234,0.234,0.5,0
-0.022088,0.19392,-0.08422,0.17466,0,1,0.235,0.235,0.5,0
-0.022132,0.19412,-0.084711,0.17464,0,1,0.236,0.236,0.5,0
-0.022177,0.19432,-0.085202,0.17462,0,1,0.237,0.237,0.5,0
-0.022221,0.19451,-0.085692,0.1746,0,1,0.238,0.238,0.5,0
-0.022265,0.19471,-0.086183,0.17458,0,1,0.239,0.239,0.5,0
-0.022309,0.19491,-0.086674,0.17456,0,1,0.24,0.24,0.5,0
-0.022353,0.19511,-0.087165,0.17454,0,1,0.241,0.241,0.5,0
-0.022397,0.1953,-0.087656,0.17452,0,1,0.242,0.242,0.5,0
-0.022442,0.19549,-0.088146,0.17447,0,1,0.243,0.243,0.5,0
-0.022487,0.19567,-0.088637,0.17442,0,1,0.244,0.244,0.5,0
-0.022533,0.19585,-0.089127,0.17437,0,1,0.245,0.245,0.5,0
-0.022578,0.19602,-0.089618,0.17432,0,1,0.246,0.246,0.5,0
-0.022624,0.1962,-0.090108,0.17427,0,1,0.247,0.247,0.5,0
-0.022669,0.19638,-0.090599,0.17422,0,1,0.248,0.248,0.5,0
-0.022714,0.19656,-0.091089,0.17416,0,1,0.249,0.249,0.5,0
-0.02276,0.19674,-0.09158,0.17411,0,1,0.25,0.25,0.5,0
-0.022806,0.1969,-0.09207,0.17403,0,1,0.251,0.251,0.5,0
-0.022853,0.19707,-0.092559,0.17395,0,1,0.252,0.252,0.5,0
-0.0229,0.19723,-0.093049,0.17387,0,1,0.253,0.253,0.5,0
-0.022946,0.19739,-0.093539,0.1738,0,1,0.254,0.254,0.5,0
-0.022993,0.19755,-0.094029,0.17372,0,1,0.255,0.255,0.5,0
-0.02304,0.19771,-0.094519,0.17364,0,1,0.256,0.256,0.5,0
-0.023086,0.19788,-0.095008,0.17356,0,1,0.257,0.257,0.5,0
-0.023133,0.19803,-0.095498,0.17347,0,1,0.258,0.258,0.5,0
-0.023181,0.19818,-0.095987,0.17336,0,1,0.259,0.259,0.5,0
-0.023229,0.19833,-0.096476,0.17326,0,1,0.26,0.26,0.5,0
-0.023277,0.19847,-0.096964,0.17315,0,1,0.261,0.261,0.5,0
-0.023325,0.19862,-0.097453,0.17304,0,1,0.262,0.262,0.5,0
-0.023373,0.19876,-0.097942,0.17293,0,1,0.263,0.263,0.5,0
-0.023421,0.19891,-0.098431,0.17283,0,1,0.264,0.264,0.5,0
-0.023469,0.19906,-0.09892,0.17272,0,1,0.265,0.265,0.5,0
-0.023517,0.1992,-0.099408,0.1726,0,1,0.266,0.266,0.5,0
-0.023566,0.19933,-0.099895,0.17247,0,1,0.267,0.267,0.5,0
-0.023615,0.19946,-0.10038,0.17233,0,1,0.268,0.268,0.5,0
-0.023664,0.19959,-0.10087,0.1722,0,1,0.269,0.269,0.5,0
-0.023713,0.19972,-0.10136,0.17206,0,1,0.27,0.27,0.5,0
-0.023762,0.19985,-0.10185,0.17193,0,1,0.271,0.271,0.5,0
-0.023811,0.19998,-0.10233,0.17179,0,1,0.272,0.272,0.5,0
-0.023861,0.20011,-0.10282,0.17166,0,1,0.273,0.273,0.5,0
-0.02391,0.20023,-0.10331,0.17151,0,1,0.274,0.274,0.5,0
-0.023961,0.20035,-0.10379,0.17135,0,1,0.275,0.275,0.5,0
-0.024011,0.20047,-0.10428,0.17118,0,1,0.276,0.276,0.5,0
-0.024061,0.20058,-0.10477,0.17102,0,1,0.277,0.277,0.5,0
-0.024111,0.2007,-0.10525,0.17086,0,1,0.278,0.278,0.5,0
-0.024161,0.20082,-0.10574,0.1707,0,1,0.279,0.279,0.5,0
-0.024212,0.20093,-0.10622,0.17054,0,1,0.28,0.28,0.5,0
-0.024262,0.20105,-0.10671,0.17038,0,1,0.281,0.281,0.5,0
-0.024313,0.20116,-0.10719,0.1702,0,1,0.282,0.282,0.5,0
-0.024364,0.20126,-0.10768,0.17001,0,1,0.283,0.283,0.5,0
-0.024416,0.20136,-0.10816,0.16982,0,1,0.284,0.284,0.5,0
-0.024467,0.20147,-0.10865,0.16963,0,1,0.285,0.285,0.5,0
-0.024518,0.20157,-0.10913,0.16944,0,1,0.286,0.286,0.5,0
-0.024569,0.20168,-0.10962,0.16926,0,1,0.287,0.287,0.5,0
-0.024621,0.20178,-0.1101,0.16907,0,1,0.288,0.288,0.5,0
-0.024672,0.20188,-0.11059,0.16888,0,1,0.289,0.289,0.5,0
-0.024724,0.20197,-0.11107,0.16867,0,1,0.29,0.29,0.5,0
-0.024776,0.20207,-0.11155,0.16846,0,1,0.291,0.291,0.5,0
-0.024829,0.20216,-0.11203,0.16824,0,1,0.292,0.292,0.5,0
-0.024881,0.20225,-0.11252,0.16803,0,1,0.293,0.293,0.5,0
-0.024933,0.20234,-0.113,0.16782,0,1,0.294,0.294,0.5,0
-0.024986,0.20243,-0.11348,0.1676,0,1,0.295,0.295,0.5,0
-0.025038,0.20252,-0.11396,0.16739,0,1,0.296,0.296,0.5,0
-0.02509,0.20261,-0.11444,0.16717,0,1,0.297,0.297,0.5,0
-0.025143,0.20269,-0.11493,0.16693,0,1,0.298,0.298,0.5,0
-0.025196,0.20277,-0.11541,0.16669,0,1,0.299,0.299,0.5,0
-0.02525,0.20285,-0.11589,0.16646,0,1,0.3,0.3,0.5,0
-0.025303,0.20293,-0.11637,0.16622,0,1,0.301,0.301,0.5,0
-0.025356,0.20301,-0.11685,0.16598,0,1,0.302,0.302,0.5,0
-0.025409,0.20309,-0.11733,0.16574,0,1,0.303,0.303,0.5,0
-0.025462,0.20317,-0.11781,0.1655,0,1,0.304,0.304,0.5,0
-0.025516,0.20324,-0.11829,0.16525,0,1,0.305,0.305,0.5,0
-0.02557,0.20331,-0.11877,0.16499,0,1,0.306,0.306,0.5,0
-0.025624,0.20338,-0.11924,0.16473,0,1,0.307,0.307,0.5,0
-0.025677,0.20345,-0.11972,0.16446,0,1,0.308,0.308,0.5,0
-0.025731,0.20352,-0.1202,0.1642,0,1,0.309,0.309,0.5,0
-0.025785,0.20359,-0.12068,0.16393,0,1,0.31,0.31,0.5,0
-0.025839,0.20366,-0.12116,0.16367,0,1,0.311,0.311,0.5,0
-0.025893,0.20373,-0.12164,0.1634,0,1,0.312,0.312,0.5,0
-0.025948,0.20379,-0.12211,0.16313,0,1,0.313,0.313,0.5,0
-0.026002,0.20385,-0.12259,0.16284,0,1,0.314,0.314,0.5,0
-0.026057,0.20391,-0.12306,0.16255,0,1,0.315,0.315,0.5,0
-0.026111,0.20397,-0.12354,0.16226,0,1,0.316,0.316,0.5,0
-0.026166,0.20403,-0.12402,0.16197,0,1,0.317,0.317,0.5,0
-0.026221,0.20408,-0.12449,0.16168,0,1,0.318,0.318,0.5,0
-0.026275,0.20414,-0.12497,0.16139,0,1,0.319,0.319,0.5,0
-0.02633,0.2042,-0.12544,0.1611,0,1,0.32,0.32,0.5,0
-0.026385,0.20426,-0.12592,0.1608,0,1,0.321,0.321,0.5,0
-0.02644,0.20431,-0.12639,0.16048,0,1,0.322,0.322,0.5,0
-0.026495,0.20435,-0.12686,0.16017,0,1,0.323,0.323,0.5,0
-0.02655,0.2044,-0.12734,0.15986,0,1,0.324,0.324,0.5,0
-0.026605,0.20445,-0.12781,0.15954,0,1,0.325,0.325,0.5,0
-0.02666,0.2045,-0.12828,0.15923,0,1,0.326,0.326,0.5,0
-0.026716,0.20455,-0.12876,0.15891,0,1,0.327,0.327,0.5,0
-0.026771,0.2046,-0.12923,0.1586,0,1,0.328,0.328,0.5,0
-0.026826,0.20465,-0.1297,0.15826,0,1,0.329,0.329,0.5,0
-0.026882,0.20469,-0.13017,0.15793,0,1,0.33,0.33,0.5,0
-0.026937,0.20473,-0.13064,0.15759,0,1,0.331,0.331,0.5,0
-0.026993,0.20477,-0.13111,0.15725,0,1,0.332,0.332,0.5,0
-0.027048,0.20481,-0.13158,0.15691,0,1,0.333,0.333,0.5,0
-0.027104,0.20485,-0.13206,0.15657,0,1,0.334,0.334,0.5,0
-0.02716,0.20489,-0.13253,0.15623,0,1,0.335,0.335,0.5,0
-0.027215,0.20494,-0.133,0.15589,0,1,0.336,0.336,0.5,0
-0.027271,0.20497,-0.13346,0.15553,0,1,0.337,0.337,0.5,0
-0.027327,0.205,-0.13393,0.15516,0,1,0.338,0.338,0.5,0
-0.027383,0.20504,-0.1344,0.1548,0,1,0.339,0.339,0.5,0
-0.027438,0.20507,-0.13487,0.15444,0,1,0.34,0.34,0.5,0
-0.027494,0.2051,-0.13534,0.15407,0,1,0.341,0.341,0.5,0
-0.02755,0.20514,-0.1358,0.15371,0,1,0.342,0.342,0.5,0
-0.027606,0.20517,-0.13627,0.15335,0,1,0.343,0.343,0.5,0
-0.027662,0.2052,-0.13674,0.15298,0,1,0.344,0.344,0.5,0
-0.027717,0.20523,-0.13721,0.15259,0,1,0.345,0.345,0.5,0
-0.027773,0.20526,-0.13767,0.1522,0,1,0.346,0.346,0.5,0
-0.027829,0.20528,-0.13814,0.15181,0,1,0.347,0.347,0.5,0
-0.027885,0.20531,-0.1386,0.15142,0,1,0.348,0.348,0.5,0
-0.027941,0.20534,-0.13907,0.15103,0,1,0.349,0.349,0.5,0
-0.027997,0.20537,-0.13953,0.15065,0,1,0.35,0.35,0.5,0
-0.028053,0.20539,-0.14,0.15026,0,1,0.351,0.351,0.5,0
-0.028109,0.20542,-0.14046,0.14986,0,1,0.352,0.352,0.5,0
-0.028165,0.20544,-0.14092,0.14944,0,1,0.353,0.353,0.5,0
-0.02822,0.20546,-0.14138,0.14903,0,1,0.354,0.354,0.5,0
-0.028276,0.20548,-0.14185,0.14862,0,1,0.355,0.355,0.5,0
-0.028332,0.2055,-0.14231,0.1482,0,1,0.356,0.356,0.5,0
-0.028388,0.20552,-0.14277,0.14779,0,1,0.357,0.357,0.5,0
-0.028444,0.20554,-0.14323,0.14738,0,1,0.358,0.358,0.5,0
-0.0285,0.20556,-0.14369,0.14696,0,1,0.359,0.359,0.5,0
-0.028555,0.20558,-0.14415,0.14654,0,1,0.36,0.36,0.5,0
-0.028611,0.2056,-0.14461,0.1461,0,1,0.361,0.361,0.5,0
-0.028667,0.20561,-0.14507,0.14566,0,1,0.362,0.362,0.5,0
-0.028722,0.20563,-0.14553,0.14522,0,1,0.363,0.363,0.5,0
-0.028778,0.20565,-0.14599,0.14478,0,1,0.364,0.364,0.5,0
-0.028833,0.20566,-0.14645,0.14434,0,1,0.365,0.365,0.5,0
-0.028889,0.20568,-0.14691,0.1439,0,1,0.366,0.366,0.5,0
-0.028944,0.20569,-0.14737,0.14347,0,1,0.367,0.367,0.5,0
-0.029,0.20571,-0.14782,0.14301,0,1,0.368,0.368,0.5,0
-0.029055,0.20572,-0.14828,0.14254,0,1,0.369,0.369,0.5,0
-0.02911,0.20573,-0.14873,0.14208,0,1,0.37,0.37,0.5,0
-0.029165,0.20574,-0.14919,0.14162,0,1,0.371,0.371,0.5,0
-0.02922,0.20575,-0.14965,0.14115,0,1,0.372,0.372,0.5,0
-0.029275,0.20576,-0.1501,0.14069,0,1,0.373,0.373,0.5,0
-0.029331,0.20578,-0.15056,0.14023,0,1,0.374,0.374,0.5,0
-0.029386,0.20579,-0.15101,0.13976,0,1,0.375,0.375,0.5,0
-0.02944,0.2058,-0.15146,0.13927,0,1,0.376,0.376,0.5,0
-0.029495,0.2058,-0.15192,0.13879,0,1,0.377,0.377,0.5,0
-0.029549,0.20581,-0.15237,0.1383,0,1,0.378,0.378,0.5,0
-0.029604,0.20582,-0.15282,0.13781,0,1,0.379,0.379,0.5,0
-0.029658,0.20583,-0.15327,0.13732,0,1,0.38,0.38,0.5,0
-0.029713,0.20584,-0.15373,0.13683,0,1,0.381,0.381,0.5,0
-0.029767,0.20585,-0.15418,0.13634,0,1,0.382,0.382,0.5,0
-0.029822,0.20585,-0.15463,0.13585,0,1,0.383,0.383,0.5,0
-0.029875,0.20586,-0.15508,0.13534,0,1,0.384,0.384,0.5,0
-0.029929,0.20587,-0.15553,0.13482,0,1,0.385,0.385,0.5,0
-0.029983,0.20587,-0.15597,0.13431,0,1,0.386,0.386,0.5,0
-0.030036,0.20588,-0.15642,0.13379,0,1,0.387,0.387,0.5,0
-0.03009,0.20588,-0.15687,0.13328,0,1,0.388,0.388,0.5,0
-0.030144,0.20589,-0.15732,0.13276,0,1,0.389,0.389,0.5,0
-0.030197,0.2059,-0.15777,0.13225,0,1,0.39,0.39,0.5,0
-0.030251,0.2059,-0.15821,0.13173,0,1,0.391,0.391,0.5,0
-0.030303,0.20591,-0.15866,0.13119,0,1,0.392,0.392,0.5,0
-0.030356,0.20591,-0.1591,0.13065,0,1,0.393,0.393,0.5,0
-0.030409,0.20592,-0.15955,0.13011,0,1,0.394,0.394,0.5,0
-0.030461,0.20592,-0.15999,0.12957,0,1,0.395,0.395,0.5,0
-0.030514,0.20593,-0.16044,0.12903,0,1,0.396,0.396,0.5,0
-0.030566,0.20593,-0.16088,0.12849,0,1,0.397,0.397,0.5,0
-0.030619,0.20594,-0.16133,0.12795,0,1,0.398,0.398,0.5,0
-0.030671,0.20594,-0.16177,0.12739,0,1,0.399,0.399,0.5,0
-0.030722,0.20595,-0.16221,0.12683,0,1,0.4,0.4,0.5,0
-0.030774,0.20595,-0.16265,0.12626,0,1,0.401,0.401,0.5,0
-0.030825,0.20596,-0.16309,0.1257,0,1,0.402,0.402,0.5,0
-0.030876,0.20596,-0.16353,0.12513,0,1,0.403,0.403,0.5,0
-0.030927,0.20596,-0.16397,0.12457,0,1,0.404,0.404,0.5,0
-0.030979,0.20597,-0.16441,0.124,0,1,0.405,0.405,0.5,0
-0.03103,0.20597,-0.16485,0.12344,0,1,0.406,0.406,0.5,0
-0.03108,0.20598,-0.16529,0.12285,0,1,0.407,0.407,0.5,0
-0.03113,0.20599,-0.16573,0.12226,0,1,0.408,0.408,0.5,0
-0.03118,0.20599,-0.16616,0.12167,0,1,0.409,0.409,0.5,0
-0.03123,0.206,-0.1666,0.12108,0,1,0.41,0.41,0.5,0
-0.031279,0.206,-0.16703,0.12049,0,1,0.411,0.411,0.5,0
-0.031329,0.20601,-0.16747,0.11989,0,1,0.412,0.412,0.5,0
-0.031379,0.20601,-0.16791,0.1193,0,1,0.413,0.413,0.5,0
-0.031429,0.20602,-0.16834,0.11871,0,1,0.414,0.414,0.5,0
-0.031477,0.20603,-0.16878,0.11809,0,1,0.415,0.415,0.5,0
-0.031525,0.20603,-0.16921,0.11748,0,1,0.416,0.416,0.5,0
-0.031573,0.20604,-0.16964,0.11686,0,1,0.417,0.417,0.5,0
-0.031621,0.20605,-0.17007,0.11624,0,1,0.418,0.418,0.5,0
-0.031669,0.20606,-0.1705,0.11562,0,1,0.419,0.419,0.5,0
-0.031717,0.20607,-0.17093,0.11501,0,1,0.42,0.42,0.5,0
-0.031765,0.20607,-0.17136,0.11439,0,1,0.421,0.421,0.5,0
-0.031813,0.20608,-0.1718,0.11377,0,1,0.422,0.422,0.5,0
-0.031859,0.20609,-0.17222,0.11312,0,1,0.423,0.423,0.5,0
-0.031905,0.2061,-0.17265,0.11248,0,1,0.424,0.424,0.5,0
